split,label,category,source_type,source_path,output_path,sha256,average_hash
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_0.jpg,data/train/edible/zitrone/good_quality_0.jpg,068a2ffbd993dab475bf474247b1e2696785043322654a6fe22570d2b58e6497,1705407480270336
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_1.jpg,data/train/edible/zitrone/good_quality_1.jpg,16781a02352dd16088781fc60690d9c2970d7c412e3ba0fc6f78be280385480c,6662555385631
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_105.jpg,data/train/edible/zitrone/good_quality_105.jpg,1fab261cc872a9d216a97f468c12dfac49f15a65e73e6a82dcb9d8c7bc9e1202,18446744071620985089
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_1055.jpg,data/train/edible/zitrone/good_quality_1055.jpg,f1b6110185a50f690478521ba9287b0e81883e51fbcb13c33c07c1cd5740bf80,18446743796936016129
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_1079.jpg,data/train/edible/zitrone/good_quality_1079.jpg,4053e29587fd57d7f48cebe59fdc8689fb3202e56b5bf3b933f1bb02fdb813b5,18446743659371233537
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_225.jpg,data/train/edible/zitrone/good_quality_225.jpg,3d8b632ff84480f618b03877ea62200e2f97ba9e41062dcd44705d72c19283fd,4543867106392743743
train,edible,zitrone,structured,data/train/edible/zitrone/good_quality_229.jpg,data/train/edible/zitrone/good_quality_229.jpg,5339d4823b2d814bc7de4bc454548df9336c922e735b53446c4b18e7f1a79651,18446744069464915968
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-2158503602-35560987.jpg,data/train/edible/zitrone/pexels-2158503602-35560987.jpg,1f150c7b7b44f24b78eb1dc55fa943ca0575162bf69dd362e2f4674968e772b4,18301613913508978380
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-christelle-wehbe-72523922-29310032.jpg,data/train/edible/zitrone/pexels-christelle-wehbe-72523922-29310032.jpg,af9b738fbd83091b71f5fbd559145807853d0d697932251fd3dce5860ae70da1,7356367179898565516
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-didsss-1367232.jpg,data/train/edible/zitrone/pexels-didsss-1367232.jpg,e78150dc3f712c18c4b8b114889e6c6b5c1564e9f67605528c20c04a692e6e48,2242545357719310335
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-eko-tavkhelidze-3716003-6405144.jpg,data/train/edible/zitrone/pexels-eko-tavkhelidze-3716003-6405144.jpg,0ba9144caca41dc40cc1226ad6111fb4a69dbdbbe06db3615585373b173369c5,9040889315327
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-elio-nguyen-2128259235-33017240.jpg,data/train/edible/zitrone/pexels-elio-nguyen-2128259235-33017240.jpg,72d82bb84a6437e3104643f6ccbff0bcdfae0a40fd8bb5bd40cfb14d68e590fd,501888591553598192
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-emrah-398670870-14850603.jpg,data/train/edible/zitrone/pexels-emrah-398670870-14850603.jpg,d7568b1e3fc4fb6e52f1873d488b374b0da1ba4c3fc07ab3aea3dee18febc681,9130852152705024
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-esrakorkmaz-18922625.jpg,data/train/edible/zitrone/pexels-esrakorkmaz-18922625.jpg,784d1f4db7cd3997a0122e42af676501ae141756f2aa64413b5cf4d57f7268bd,4395159735373401088
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-isabella-mendes-107313-17072336.jpg,data/train/edible/zitrone/pexels-isabella-mendes-107313-17072336.jpg,4234b23e28c3548c0f074875d317a2dd855bcfd16867303f5b6b95745b83a8ac,284805723848703
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-liana-horodetska-5077625-7494610.jpg,data/train/edible/zitrone/pexels-liana-horodetska-5077625-7494610.jpg,9226b02ff7190bcdb5309fa75e67bbefffa9fb7f4eb0e7e2bdf617db01f78cb5,4566258786820096
train,edible,zitrone,structured,data/train/edible/zitrone/pexels-ryutaro-6249228.jpg,data/train/edible/zitrone/pexels-ryutaro-6249228.jpg,14723d6a0a26c2f3277c9834b3bafbd30d3015903aebf4be17a12cb774ed6436,18446743582099472768
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_0c9627c010da.jpeg,data/train/edible/zitrone/zitrone_edible_0c9627c010da.jpeg,0c9627c010da3c4821b1459642f2346d02e37a40417a2477ea2830305a3fc07b,18226332437728722672
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_499ae3865911.jpeg,data/train/edible/zitrone/zitrone_edible_499ae3865911.jpeg,499ae38659114441111fd9fcda24e875f9794ec07efbf2496be2a182ff44cf92,18373814312489778940
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_71e6f3e6193b.jpeg,data/train/edible/zitrone/zitrone_edible_71e6f3e6193b.jpeg,71e6f3e6193b36ecdf497a8cceaa29d94dcf0e24cbd6702042de8e2adcb2b88a,1961370673020141568
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_9507a6b02399.jpeg,data/train/edible/zitrone/zitrone_edible_9507a6b02399.jpeg,9507a6b02399b8a596f0c9af416d3cc78e660e7c94eabd2c7f23ffbb5886e964,17933547008507830512
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_95432c53d067.jpeg,data/train/edible/zitrone/zitrone_edible_95432c53d067.jpeg,95432c53d06710642c887f0ea6db5eb2d80ce28d4ab331be2a7b447acda1ef78,9232503413916290784
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_96ad488b8882.jpeg,data/train/edible/zitrone/zitrone_edible_96ad488b8882.jpeg,96ad488b8882a0d9bf3c7c6d1a1f463560356b45b69f59887fac07483c73118f,18438828555818229952
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_cd48eca9f1a7.jpeg,data/train/edible/zitrone/zitrone_edible_cd48eca9f1a7.jpeg,cd48eca9f1a79c688bb63bbc669f3a252ed61f408b81c8e450a5284346709e9a,18446744069295108336
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_d19f06c2762f.jpeg,data/train/edible/zitrone/zitrone_edible_d19f06c2762f.jpeg,d19f06c2762f457185f02ee9e83cc17394f25d5c6877a008671d6e1c18840c85,14902063997187274752
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_d46eaed5ce04.jpeg,data/train/edible/zitrone/zitrone_edible_d46eaed5ce04.jpeg,d46eaed5ce045cef9cd29742832fad2cfb5e8387235ef441a08e00ae2fdb26a5,18446479299447881728
train,edible,zitrone,structured,data/train/edible/zitrone/zitrone_edible_f82127a87279.jpeg,data/train/edible/zitrone/zitrone_edible_f82127a87279.jpeg,f82127a8727977bb9d22240b483d2e5af00102bc87bdcccc5dd84dadd7407233,8301048065608384640
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-k (1).png,data/train/non_edible/banane/banana-ne-k (1).png,e26929f1b4c0f966cced632ffd59a5ab90c45c4254a847513dd1d36613273d51,4538214400475791616
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-k (10).png,data/train/non_edible/banane/banana-ne-k (10).png,904d7609a8dda7e0f4659da7be31a003498e76ebe1475610a5caa92db32e7a32,17276797601701947391
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-k (3).png,data/train/non_edible/banane/banana-ne-k (3).png,a82be0b606ee2f5e25ba5ba5c8ba63849485fc4f22f44e0efbf1c01602cd792b,18438794061345832447
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-k (4).png,data/train/non_edible/banane/banana-ne-k (4).png,2006bd2dc0a34f06ec3bd7a20b20aca1ec394e896315d6d6be74cd47a01e4586,18437613185868612607
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-k (8).png,data/train/non_edible/banane/banana-ne-k (8).png,844e7d20f641e27c36e94237cda49068e33712e7c83da4b92f3863f6599d6b43,18411208686777203199
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-k (9).png,data/train/non_edible/banane/banana-ne-k (9).png,bc6026f1c516c83e70358aa605967718fcd8f190856e5002a7367c6024b8243a,18446677559727816703
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-o (1).jpeg,data/train/non_edible/banane/banana-ne-o (1).jpeg,f1e162ed6e803cddf14faff9b74b58d7d65fe355b9b391620fe0859cca6b0c5b,7166134105113763599
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-o (2).jpeg,data/train/non_edible/banane/banana-ne-o (2).jpeg,7c57ec142138a8eba6348c90388a510ab79ebbd27d096823f375dc2afc40edd6,4340392571671164988
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-o (3).jpeg,data/train/non_edible/banane/banana-ne-o (3).jpeg,c9bf535f2ae7b36db0c52b269f5f4aa48f7148358c357e2c17a7655b66726d79,10342450314850043663
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-o (4).jpeg,data/train/non_edible/banane/banana-ne-o (4).jpeg,dcfa65094108347cb329dd314de6b682cc90137e937fe492b65db5a9f8963684,18442173958351090161
train,non_edible,banane,structured,data/train/non_edible/banane/banana-ne-o (5).jpeg,data/train/non_edible/banane/banana-ne-o (5).jpeg,6d5f36b0e4b8b661e90098bbb37fd4ca6d96d2b66652444245ce2a7fe4bf2977,18430842419269855207
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_044deac1b905.jpg,data/train/non_edible/banane/banane_non_edible_044deac1b905.jpg,044deac1b905c0335784718bcfd3cdd5ee84b929d2c80d9c97a520f72079825b,18446744047687041024
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_05e9f638fa6b.jpg,data/train/non_edible/banane/banane_non_edible_05e9f638fa6b.jpg,05e9f638fa6bde21c2912261d3e7f30f67f8d866f06559b7a1b67dd7c54b86a6,18446638004240908288
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_0e4cf0464e1b.jpg,data/train/non_edible/banane/banane_non_edible_0e4cf0464e1b.jpg,0e4cf0464e1b955e23b636e3f170aafeacb5d07b88c741fd7dfe02c319543911,18439975454242242560
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_0e5ec45756fa.jpg,data/train/non_edible/banane/banane_non_edible_0e5ec45756fa.jpg,0e5ec45756fab3365ceb065f503db31de16b077646b3a3efbb2a704201f9c4e0,18446730749679176192
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_12b0b0b8607d.jpg,data/train/non_edible/banane/banane_non_edible_12b0b0b8607d.jpg,12b0b0b8607dfb93a0aef74adc2869c20b088da150b13528bf87ba052e187397,18446744073491447808
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_1a2730ac39ae.png,data/train/non_edible/banane/banane_non_edible_1a2730ac39ae.png,1a2730ac39ae1d50af5f53ef9584c6901176adac4aaa95c2adaafc192cb55721,18438794061336266719
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_1ba24034c735.png,data/train/non_edible/banane/banane_non_edible_1ba24034c735.png,1ba24034c735096f6cd26858ef671ce3bd3a33c9e05b11f42b4a6efb65fe40bd,18442734709391622143
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_1c40be354500.jpg,data/train/non_edible/banane/banane_non_edible_1c40be354500.jpg,1c40be354500834eff7b782801757163c4dfe5c31d5484e78578e3717ca6a9b1,18446744013312690176
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_2a868a5f0926.jpg,data/train/non_edible/banane/banane_non_edible_2a868a5f0926.jpg,2a868a5f09261115386c5f3c95bb63b4f0bc91ee6c26d4a3221858a8db09e907,18443335484179742719
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_351fc3d8adce.png,data/train/non_edible/banane/banane_non_edible_351fc3d8adce.png,351fc3d8adce6d20166d37169a017e59b52b61913a9d06f92a36151259f3c162,18446625059644700926
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_44b047a150bb.png,data/train/non_edible/banane/banane_non_edible_44b047a150bb.png,44b047a150bb3e57cb84dfe9effc2f8a54f6f849206fc2bc38370e649e080bd7,18434220094058979569
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_47ca184dc04c.jpg,data/train/non_edible/banane/banane_non_edible_47ca184dc04c.jpg,47ca184dc04cd1c2d186fa7220ddbabe86e2b13a4f64df6b9a89a165718b10f1,72410187751
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_54a7dde02b8b.png,data/train/non_edible/banane/banane_non_edible_54a7dde02b8b.png,54a7dde02b8b0400cdb137ca93c47ba9e4780c81ef2a25f09567a25674c60724,18123032396692703183
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_591b9c93d2b7.jpg,data/train/non_edible/banane/banane_non_edible_591b9c93d2b7.jpg,591b9c93d2b7a58b75d28b1f1673cdff7345a6637a41ce5870e6d847de0e9114,18446717556077166592
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_5b8f04b0d33c.png,data/train/non_edible/banane/banane_non_edible_5b8f04b0d33c.png,5b8f04b0d33c181b5d32df204a09e8d83e3ddcd191eeb3b518d9550042335ade,18428658879538783231
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_5e3d7fb858d1.png,data/train/non_edible/banane/banane_non_edible_5e3d7fb858d1.png,5e3d7fb858d186663dff4f83ddcf5f69ae3064efe0461eeadc417d62f81bfd5c,18446677559836934143
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_5fb1d2941973.png,data/train/non_edible/banane/banane_non_edible_5fb1d2941973.png,5fb1d29419734dd894a7933bc970f978b123d650b89612ac3fd802e880edb7d2,72909728451856167
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_6aedd4f03dac.png,data/train/non_edible/banane/banane_non_edible_6aedd4f03dac.png,6aedd4f03dace4f57de33a664d871d5e6954acfe5121dca1873ddf869a396254,18439708302578286591
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_77633442ebd0.jpg,data/train/non_edible/banane/banane_non_edible_77633442ebd0.jpg,77633442ebd0fc4c69ccbf7e9a93f95a27065abb85f0ca427573b7f9ae257ad5,18446743103164776448
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_80815a7ef2d5.jpg,data/train/non_edible/banane/banane_non_edible_80815a7ef2d5.jpg,80815a7ef2d5c8317daa6750e6a638ab63a9bb33891e4f5d1f7c8012791993fe,16107097627269791743
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_9ac6f1101116.jpg,data/train/non_edible/banane/banane_non_edible_9ac6f1101116.jpg,9ac6f1101116a71cafd35594f087f3217f2b18997b5ef235ffad40a98870aa1e,18446682242406154240
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_a56f4bcc50cf.png,data/train/non_edible/banane/banane_non_edible_a56f4bcc50cf.png,a56f4bcc50cf38b4d45158c5840b4df8be7a92319e3f1c2f1fff00d82d707aa2,16709414288011545599
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_c2030b952494.png,data/train/non_edible/banane/banane_non_edible_c2030b952494.png,c2030b952494d2d686c7cd0951867584fe9f8d3aa1248fede211f6d0b5d59209,17866872363682429183
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_d4cde2651781.png,data/train/non_edible/banane/banane_non_edible_d4cde2651781.png,d4cde26517812a84a5225f0c12f61ae9b8ec8c203e722aeb2dddccc2cd008bcf,18446717426683920865
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_e1a0262a09f4.png,data/train/non_edible/banane/banane_non_edible_e1a0262a09f4.png,e1a0262a09f42bb172f725e1f8ae71a54a6311790bd37ad4f43fc287dfec7824,18444758303699628540
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_e36698137e52.jpg,data/train/non_edible/banane/banane_non_edible_e36698137e52.jpg,e36698137e5202b8f17763831e75060f70a019fc27555bb16ef0c45379a5ebe9,16123946474466705407
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_e4c4a1330192.png,data/train/non_edible/banane/banane_non_edible_e4c4a1330192.png,e4c4a1330192b3e5095fd95fd89dde94614bf956567072b3805bc359a13c67eb,18412900985312246265
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_eb59ff3e8abf.png,data/train/non_edible/banane/banane_non_edible_eb59ff3e8abf.png,eb59ff3e8abfcdfa224683329788aac4e82b26d6ff778ea8df2ef8976e341568,18446638003075006961
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_efa79318c845.jpg,data/train/non_edible/banane/banane_non_edible_efa79318c845.jpg,efa79318c8459884a62cfdfc6a4c2b774db599314d8da49396a5007a7d47056e,18446713183900525312
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_fabee4b66715.png,data/train/non_edible/banane/banane_non_edible_fabee4b66715.png,fabee4b667151e716d962125c10c516b868cf128d716cb1834fa114d762277d8,18429786863171650559
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_fc7cf45034a3.jpg,data/train/non_edible/banane/banane_non_edible_fc7cf45034a3.jpg,fc7cf45034a3c57004cefd50c1eb96cce83b987434a1d9c93940c9aacd30ff7d,18446735148264194047
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9823.jpeg,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9823.jpeg,b37732789695e849111a294d9ebb555fc001aac0f49d0cfe5a349e1727cb4d25,18445020866284081151
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9824.jpeg,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9824.jpeg,0847599652f16a4a6cf36dbeeca9501a3cc6719f331edca318db34afeb23c99f,67704098263334911
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9825.jpeg,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9825.jpeg,3572137ed30a387cc16e6331b97ed441c8dee19123d86e05182ab293fcaf46c8,54320884688879615
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9826.jpeg,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9826.jpeg,51b317b26093a2736e1aeac459fb323b5625f43d5df92d309ba8f9c523935b4c,14376479037394579711
train,non_edible,banane,structured,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9827.jpeg,data/train/non_edible/banane/banane_non_edible_newraw_IMG_9827.jpeg,1b0ea402181a8d12195de1444b5079a391d92f85f7aa43d8e10ee4798577f581,9476562634227642623
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_292d3700fdf4.jpg,data/train/non_edible/erdbeere/erdbeere_non_edible_292d3700fdf4.jpg,292d3700fdf4c1bc715c25dc6adf933028b9b700c064bf2c2a1b5eaf0dd9649a,18446744060773843136
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_6ab2becce816.jpg,data/train/non_edible/erdbeere/erdbeere_non_edible_6ab2becce816.jpg,6ab2becce81612f7f8e5d0f08d3860915c917f197629b32081d10f08ad2306f6,18442178384013805519
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_7716ee8f0efa.jpeg,data/train/non_edible/erdbeere/erdbeere_non_edible_7716ee8f0efa.jpeg,7716ee8f0efad0bc6331863339c9f8fba1c4d50d1fffb7f6047705a9692d13ec,13872424686325059583
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_81b9dc5b3107.jpeg,data/train/non_edible/erdbeere/erdbeere_non_edible_81b9dc5b3107.jpeg,81b9dc5b3107f3ca3ed8dec44cd89fe0c15d9bd400627400cf0f34213703c866,17364438430666755051
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_95d655f67fb8.jpeg,data/train/non_edible/erdbeere/erdbeere_non_edible_95d655f67fb8.jpeg,95d655f67fb892e8e8dc8c2638a6b061213abcd8e41d766a4e8611f4fe313113,17276035497848521443
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_b3e391c88ca8.jpg,data/train/non_edible/erdbeere/erdbeere_non_edible_b3e391c88ca8.jpg,b3e391c88ca8e401d81b78f64c4bca8fdfbfbfa3def81cb85f90bb30860b1c9b,18446713028671164415
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_c16c9dd7841f.jpg,data/train/non_edible/erdbeere/erdbeere_non_edible_c16c9dd7841f.jpg,c16c9dd7841f33a27c3894ab45a375f38eff67c6ce38f088734866d2e927bc00,18446682242349789183
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_c222fd418855.jpeg,data/train/non_edible/erdbeere/erdbeere_non_edible_c222fd418855.jpeg,c222fd418855b153d5bc0add729801d099ab78faacf6854ea47abf9fb7868a26,18445160790658040207
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_f7a1abfacc88.jpg,data/train/non_edible/erdbeere/erdbeere_non_edible_f7a1abfacc88.jpg,f7a1abfacc8843bedab5581b5b14a180f3258b306be5debc60521bd788a50060,18446740744988311744
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/erdbeere_non_edible_fb91e74bd1a9.jpeg,data/train/non_edible/erdbeere/erdbeere_non_edible_fb91e74bd1a9.jpeg,fb91e74bd1a9156b2ade868364cfd2836f14b1849565835db93a4b6e707fcb0d,7441947954100961279
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (13).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (13).jpg,693d7eab054f9e8dc04e45718c5f99a13bc026adca59043928850281e795d9c2,18445584679521288545
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (16).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (16).jpg,d8d0b9c9282b83d0ea61ae1a8abfc427de124adb05adb62f2206aafb06f25464,15704566545922468097
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (17).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (17).jpg,ddfb7ff751aa3fb7f76fac55aa265667ffaff089f49bfc3966e3c72d6c9aeaf2,35041565474700800
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (18).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (18).jpg,a411ea3b81dd5797c4d1a2949c5f8b6eb3aafd4ac653aecbfaefad7f78792ee3,18444352640239388671
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (20).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (20).jpg,a191b0ea5df0ac4ec6854226d77e1e86d39055a174ae6e02b5261c10df8e5d3c,18439961877967639551
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (21).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (21).jpg,9f365d89ff994f07295e0b913f9ce328f219bf8ac8ba38b2df23a7b06cef144f,18442213827163973631
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (24).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (24).jpg,c3d6d05c3ca21af8e505d9267628590d0dd5f1cc8fab99d68c85286fa35bdaea,17575173886067655684
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (29).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (29).jpg,a1f7f84a333a51f2f5841efa44a57b85a233785c6ad415469c57e68f889d6a18,18437613667974447365
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (32).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (32).jpg,06679f5e9922793a161f1a857ab11004130b19677542a1df63e75fd619e0db52,18446727170874150912
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (4).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (4).jpg,997b385189f8f3e210ba8484e25152fa8a1e361a604238e1e97d1e3faf156d16,580409128741472255
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (40).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (40).jpg,9c03aaeb6e45f1c0efcefd2a42c5d24a9a77d048b3b370d18f50cefa598dd063,2381573585409852689
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (41).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (41).jpg,63a14cc8292ad84681ae61fb2eed138b5529c9b77ef0c446cb918841da5a85c9,9073428563781848
train,non_edible,erdbeere,structured,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (7).jpg,data/train/non_edible/erdbeere/strawberry_rotten_005.jpg (7).jpg,4988ff4628f1bbfc8002684b62420944f707869eb72f3e2ef2c8cb92eb296681,17420347261622745328
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (1).png,data/train/non_edible/gurke/cucumber-ne-k (1).png,67563080b1e9606b1897501b624123f2b252dcb2df575a66ffcd3a3fd4be53f3,4503318099844398716
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (10).png,data/train/non_edible/gurke/cucumber-ne-k (10).png,63c9608812c244aaa9483734f9c4fcc2a8f1775a0bbfd12701807582ca6849ab,4503291642847428220
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (11).png,data/train/non_edible/gurke/cucumber-ne-k (11).png,1c068ee4f6bed919d50adfd6cb9b18f26d2ec0b9ba839c1d7716ca12ef688e13,4503317910867148412
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (12).png,data/train/non_edible/gurke/cucumber-ne-k (12).png,a793cef1974746bb6f363a663e2d35a0b23ea03949c0810714c74e528da2d0be,4503317945224789628
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (13).png,data/train/non_edible/gurke/cucumber-ne-k (13).png,18ad58b93d0a0f5fe550a00155a20240f77ef33b1d1fc6095e41e19ffecfd4f3,4503318031195143804
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (14).png,data/train/non_edible/gurke/cucumber-ne-k (14).png,fd132b38f323373c52a13ec4440da9a20e9cb19dfa20254d7d23159d22d59a88,4503318151383481980
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (15).png,data/train/non_edible/gurke/cucumber-ne-k (15).png,67dde3c448576c87c1d2789382d52c52774997dbc1497f6c715e61f5216cdf59,4503318031195143804
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (16).png,data/train/non_edible/gurke/cucumber-ne-k (16).png,fad47265f019ad139de2bae0528ff1441c5ad97884c9556c4a923631a7a63300,4503291505406115452
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (17).png,data/train/non_edible/gurke/cucumber-ne-k (17).png,6a5ae756573597db8fcf3e42c15fc0f6255269e823d912619198e15bf4cc658b,4503251922987515516
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (18).png,data/train/non_edible/gurke/cucumber-ne-k (18).png,d0f387de6a93cd9ac90d16def072b866fb73fe61f41277289f805b7db9c1b739,4503317893685182076
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (2).png,data/train/non_edible/gurke/cucumber-ne-k (2).png,922c4a96de94bd6c4082121d86864520a822a1bcc1fd56e21107533f986edf50,4498788044022989436
